payment_id,purchase_id,amount_paid
4869,1053,0.00
4870,10975,0.00
4871,1054,0.00
4872,3695,0.00
4873,1056,0.00
4874,2923,0.00
4875,3488,0.00
4876,3855,0.00
4877,4539,0.00
4878,4966,0.00
4879,5731,0.00
4880,9110,0.00
4881,9312,0.00
4882,9844,0.00
4883,1057,0.00
4884,2192,0.00
4885,2193,0.00
4886,2225,0.00
4887,1058,0.00
4888,5066,0.00
4889,7743,0.00
4890,11334,0.00
4891,12371,0.00
4892,13142,0.00
4893,1064,0.00
4894,4340,0.00
4895,11041,0.00
4896,1066,0.00
4897,1067,0.00
4898,11392,0.00
4899,11803,0.00
4900,1071,0.00
4901,2123,0.00
4902,2902,0.00
4903,4051,0.00
4904,4058,0.00
4905,5110,0.00
4906,6538,0.00
4907,9153,0.00
4908,1073,0.00
4909,2311,0.00
4910,2491,0.00
4911,1074,0.00
4912,2168,0.00
4913,4355,0.00
4914,6915,0.00
4915,6918,0.00
4916,1075,0.00
4917,1462,0.00
4918,1464,0.00
4919,2904,0.00
4920,2905,0.00
4921,3018,0.00
4922,3369,0.00
4923,6468,0.00
4924,6469,0.00
4925,6705,0.00
4926,9150,0.00
4927,9151,0.00
4928,9428,0.00
4929,11656,0.00
4930,1081,0.00
4931,11042,0.00
4932,1082,0.00
4933,1093,0.00
4934,4435,0.00
4935,10243,0.00
4936,1094,0.00
4937,9611,0.00
4938,1096,0.00
4939,1098,0.00
4940,1312,0.00
4941,1363,0.00
4942,3417,0.00
4943,4645,0.00
4944,4868,0.00
4945,8486,0.00
4946,8511,0.00
4947,1108,0.00
4948,1109,0.00
4949,3633,0.00
4950,4095,0.00
4951,6077,0.00
4952,10258,0.00
4953,11197,0.00
4954,1110,0.00
4955,8695,0.00
4956,1111,0.00
4957,3446,0.00
4958,6985,0.00
4959,1112,0.00
4960,1113,0.00
4961,1241,0.00
4962,7006,0.00
4963,1114,0.00
4964,1120,0.00
4965,1847,0.00
4966,3439,0.00
4967,5751,0.00
4968,6673,0.00
4969,7624,0.00
4970,8152,0.00
4971,8485,0.00
4972,9189,0.00
4973,9494,0.00
4974,10839,0.00
4975,11978,0.00
4976,13117,0.00
4977,1121,0.00
4978,2235,0.00
4979,4375,0.00
4980,4771,0.00
4981,10786,0.00
4982,12320,0.00
4983,1127,0.00
4984,1129,0.00
4985,4536,0.00
4986,6845,0.00
4987,10326,0.00
4988,1130,0.00
4989,7672,0.00
4990,1132,0.00
4991,1133,0.00
4992,6975,0.00
4993,7928,0.00
4994,1139,0.00
4995,1140,0.00
4996,7609,0.00
4997,1142,0.00
4998,1143,0.00
4999,5089,0.00
5000,12287,0.00
5001,1144,0.00
5002,3493,0.00
5003,1145,0.00
5004,9204,0.00
5005,1146,0.00
5006,1147,0.00
5007,4530,0.00
5008,7174,0.00
5009,8578,0.00
5010,9228,0.00
5011,9615,0.00
5012,11666,0.00
5013,1163,0.00
5014,4217,0.00
5015,7431,0.00
5016,1164,0.00
5017,3644,0.00
5018,6605,0.00
5019,7000,0.00
5020,7004,0.00
5021,7279,0.00
5022,7280,0.00
5023,7281,0.00
5024,1165,0.00
5025,1211,0.00
5026,4864,0.00
5027,5122,0.00
5028,6822,0.00
5029,9437,0.00
5030,1217,0.00
5031,2774,0.00
5032,7731,0.00
5033,8461,0.00
5034,1218,0.00
5035,1219,0.00
5036,1236,0.00
5037,1238,0.00
5038,1239,0.00
5039,1240,0.00
5040,1600,0.00
5041,6335,0.00
5042,6336,0.00
5043,8110,0.00
5044,10467,0.00
5045,1242,0.00
5046,2420,0.00
5047,11384,0.00
5048,1248,0.00
5049,1249,0.00
5050,1250,0.00
5051,2178,0.00
5052,1251,0.00
5053,2207,0.00
5054,2217,0.00
5055,2359,0.00
5056,4006,0.00
5057,4181,0.00
5058,5198,0.00
5059,6738,0.00
5060,7024,0.00
5061,7276,0.00
5062,8741,0.00
5063,11007,0.00
5064,11452,0.00
5065,12583,0.00
5066,12998,0.00
5067,1252,0.00
5068,1368,0.00
5069,2226,0.00
5070,2601,0.00
5071,2864,0.00
5072,4097,0.00
5073,8687,0.00
5074,8688,0.00
5075,8689,0.00
5076,10114,0.00
5077,1253,0.00
5078,2166,0.00
5079,2173,0.00
5080,2576,0.00
5081,2847,0.00
5082,2921,0.00
5083,4793,0.00
5084,5130,0.00
5085,6190,0.00
5086,6458,0.00
5087,6702,0.00
5088,9972,0.00
5089,10521,0.00
5090,1254,0.00
5091,2681,0.00
5092,4982,0.00
5093,5148,0.00
5094,6439,0.00
5095,7961,0.00
5096,11049,0.00
5097,13121,0.00
5098,1255,0.00
5099,10904,0.00
5100,1261,0.00
5101,3579,0.00
5102,1262,0.00
5103,1285,0.00
5104,2050,0.00
5105,2052,0.00
5106,4816,0.00
5107,4832,0.00
5108,6607,0.00
5109,7347,0.00
5110,8283,0.00
5111,10428,0.00
5112,1263,0.00
5113,1990,0.00
5114,2008,0.00
5115,3691,0.00
5116,4086,0.00
5117,5721,0.00
5118,5889,0.00
5119,6430,0.00
5120,8576,0.00
5121,9549,0.00
5122,12790,0.00
5123,1269,0.00
5124,1271,0.00
5125,2169,0.00
5126,2210,0.00
5127,3608,0.00
5128,4317,0.00
5129,6588,0.00
5130,8001,0.00
5131,8877,0.00
5132,8895,0.00
5133,12911,0.00
5134,12912,0.00
5135,1270,0.00
5136,2175,0.00
5137,2916,0.00
5138,1274,0.00
5139,2778,0.00
5140,4931,0.00
5141,1275,0.00
5142,4815,0.00
5143,5709,0.00
5144,5733,0.00
5145,6884,0.00
5146,7429,0.00
5147,8144,0.00
5148,1281,0.00
5149,3864,0.00
5150,3877,0.00
5151,3878,0.00
5152,4198,0.00
5153,1282,0.00
5154,1309,0.00
5155,1632,0.00
5156,8017,0.00
5157,1283,0.00
5158,4380,0.00
5159,4381,0.00
5160,6308,0.00
5161,9327,0.00
5162,1284,0.00
5163,3669,0.00
5164,6055,0.00
5165,9026,0.00
5166,1286,0.00
5167,1288,0.00
5168,2571,0.00
5169,3492,0.00
5170,4212,0.00
5171,4385,0.00
5172,5973,0.00
5173,7001,0.00
5174,7002,0.00
5175,8156,0.00
5176,9406,0.00
5177,13046,0.00
5178,1290,0.00
5179,2172,0.00
5180,2777,0.00
5181,3220,0.00
5182,8690,0.00
5183,12989,0.00
5184,1291,0.00
5185,1292,0.00
5186,1294,0.00
5187,7537,0.00
5188,1295,0.00
5189,10490,0.00
5190,1296,0.00
5191,2472,0.00
5192,4157,0.00
5193,6122,0.00
5194,6267,0.00
5195,7131,0.00
5196,8004,0.00
5197,8711,0.00
5198,10236,0.00
5199,12854,0.00
5200,1297,0.00
5201,1919,0.00
5202,6277,0.00
5203,7797,0.00
5204,11279,0.00
5205,1298,0.00
5206,2199,0.00
5207,3393,0.00
5208,5954,0.00
5209,9097,0.00
5210,1299,0.00
5211,3978,0.00
5212,1300,0.00
5213,1302,0.00
5214,3416,0.00
5215,3996,0.00
5216,8935,0.00
5217,11333,0.00
5218,1301,0.00
5219,3415,0.00
5220,1303,0.00
5221,2170,0.00
5222,2737,0.00
5223,4835,0.00
5224,6559,0.00
5225,6578,0.00
5226,8985,0.00
5227,9770,0.00
5228,11079,0.00
5229,12420,0.00
5230,12937,0.00
5231,1304,0.00
5232,1324,0.00
5233,2870,0.00
5234,2875,0.00
5235,6432,0.00
5236,7223,0.00
5237,7263,0.00
5238,10120,0.00
5239,11191,0.00
5240,12044,0.00
5241,12951,0.00
5242,1305,0.00
5243,1311,0.00
5244,1928,0.00
5245,4626,0.00
5246,8723,0.00
5247,10427,0.00
5248,12008,0.00
5249,1313,0.00
5250,1314,0.00
5251,1350,0.00
5252,1316,0.00
5253,2215,0.00
5254,4538,0.00
5255,5116,0.00
5256,1317,0.00
5257,4091,0.00
5258,1318,0.00
5259,1319,0.00
5260,2303,0.00
5261,2943,0.00
5262,5602,0.00
5263,7021,0.00
5264,7788,0.00
5265,8439,0.00
5266,9973,0.00
5267,11277,0.00
5268,1320,0.00
5269,1327,0.00
5270,1333,0.00
5271,4214,0.00
5272,12365,0.00
5273,1321,0.00
5274,2351,0.00
5275,2575,0.00
5276,4270,0.00
5277,1322,0.00
5278,1323,0.00
5279,1340,0.00
5280,10673,0.00
5281,10690,0.00
5282,10697,0.00
5283,1325,0.00
5284,2568,0.00
5285,2993,0.00
5286,3524,0.00
5287,5219,0.00
5288,6708,0.00
5289,9797,0.00
5290,1326,0.00
5291,4695,0.00
5292,7450,0.00
5293,12391,0.00
5294,1328,0.00
5295,1336,0.00
5296,4102,0.00
5297,4111,0.00
5298,5080,0.00
5299,6142,0.00
5300,6158,0.00
5301,7484,0.00
5302,7486,0.00
5303,7489,0.00
5304,8316,0.00
5305,8317,0.00
5306,9766,0.00
5307,11047,0.00
5308,12843,0.00
5309,12845,0.00
5310,12852,0.00
5311,1329,0.00
5312,2282,0.00
5313,2283,0.00
5314,6395,0.00
5315,8863,0.00
5316,8925,0.00
5317,12991,0.00
5318,1332,0.00
5319,4311,0.00
5320,1339,0.00
5321,1675,0.00
5322,3686,0.00
5323,3980,0.00
5324,5873,0.00
5325,9684,0.00
5326,12406,0.00
5327,1341,0.00
5328,10111,0.00
5329,1342,0.00
5330,1468,0.00
5331,2914,0.00
5332,3583,0.00
5333,3991,0.00
5334,4218,0.00
5335,4303,0.00
5336,5002,0.00
5337,5221,0.00
5338,1343,0.00
5339,1345,0.00
5340,1346,0.00
5341,1347,0.00
5342,2599,0.00
5343,1348,0.00
5344,3785,0.00
5345,7357,0.00
5346,13073,0.00
5347,1349,0.00
5348,3529,0.00
5349,4529,0.00
5350,9944,0.00
5351,1351,0.00
5352,1352,0.00
5353,1358,0.00
5354,1359,0.00
5355,2403,0.00
5356,3772,0.00
5357,3774,0.00
5358,5980,0.00
5359,8204,0.00
5360,8207,0.00
5361,9165,0.00
5362,12310,0.00
5363,12311,0.00
5364,13154,0.00
5365,1360,0.00
5366,2787,0.00
5367,2789,0.00
5368,2995,0.00
5369,8745,0.00
5370,1362,0.00
5371,1364,0.00
5372,10565,0.00
5373,1365,0.00
5374,2184,0.00
5375,2400,0.00
5376,3196,0.00
5377,5708,0.00
5378,7824,0.00
5379,1367,0.00
5380,1369,0.00
5381,3573,0.00
5382,1370,0.00
5383,1371,0.00
5384,7514,0.00
5385,7516,0.00
5386,1372,0.00
5387,3645,0.00
5388,6692,0.00
5389,1378,0.00
5390,1379,0.00
5391,6871,0.00
5392,1380,0.00
5393,1381,0.00
5394,2212,0.00
5395,1382,0.00
5396,1384,0.00
5397,1390,0.00
5398,1395,0.00
5399,2985,0.00
5400,12814,0.00
5401,1392,0.00
5402,4456,0.00
5403,11652,0.00
5404,1393,0.00
5405,7828,0.00
5406,9751,0.00
5407,1401,0.00
5408,1405,0.00
5409,6339,0.00
5410,12552,0.00
5411,12799,0.00
5412,1402,0.00
5413,1403,0.00
5414,1406,0.00
5415,5155,0.00
5416,6906,0.00
5417,10341,0.00
5418,11423,0.00
5419,1407,0.00
5420,2018,0.00
5421,5874,0.00
5422,7511,0.00
5423,10927,0.00
5424,1408,0.00
5425,2608,0.00
5426,6428,0.00
5427,7831,0.00
5428,1409,0.00
5429,5986,0.00
5430,1452,0.00
5431,2691,0.00
5432,5079,0.00
5433,7673,0.00
5434,8078,0.00
5435,12419,0.00
5436,1453,0.00
5437,6796,0.00
5438,1455,0.00
5439,5403,0.00
5440,7432,0.00
5441,1456,0.00
5442,1458,0.00
5443,1459,0.00
5444,7978,0.00
5445,1460,0.00
5446,2860,0.00
5447,3211,0.00
5448,4210,0.00
5449,1461,0.00
5450,1463,0.00
5451,3210,0.00
5452,3503,0.00
5453,5128,0.00
5454,5740,0.00
5455,6857,0.00
5456,6858,0.00
5457,8339,0.00
5458,8340,0.00
5459,8884,0.00
5460,9479,0.00
5461,12973,0.00
5462,13218,0.00
5463,1465,0.00
5464,2944,0.00
5465,3671,0.00
5466,10627,0.00
5467,10628,0.00
5468,12009,0.00
5469,1466,0.00
5470,2858,0.00
5471,6466,0.00
5472,12364,0.00
5473,1467,0.00
5474,2498,0.00
5475,2685,0.00
5476,6810,0.00
5477,7377,0.00
5478,10480,0.00
5479,1469,0.00
5480,10510,0.00
5481,1470,0.00
5482,1503,0.00
5483,3467,0.00
5484,4383,0.00
5485,4657,0.00
5486,7945,0.00
5487,10095,0.00
5488,10107,0.00
5489,1472,0.00
5490,8319,0.00
5491,8548,0.00
5492,11647,0.00
5493,1474,0.00
5494,2657,0.00
5495,3224,0.00
5496,4276,0.00
5497,4694,0.00
5498,4876,0.00
5499,5883,0.00
5500,6546,0.00
5501,7608,0.00
5502,8606,0.00
5503,9218,0.00
5504,9744,0.00
5505,12370,0.00
5506,1475,0.00
5507,2340,0.00
5508,2349,0.00
5509,1477,0.00
5510,2918,0.00
5511,1478,0.00
5512,2504,0.00
5513,2513,0.00
5514,2514,0.00
5515,3454,0.00
5516,7061,0.00
5517,7459,0.00
5518,1479,0.00
5519,2609,0.00
5520,7035,0.00
5521,9514,0.00
5522,9580,0.00
5523,11922,0.00
5524,1481,0.00
5525,10110,0.00
5526,1493,0.00
5527,1494,0.00
5528,1501,0.00
5529,1502,0.00
5530,1505,0.00
5531,2197,0.00
5532,2198,0.00
5533,7453,0.00
5534,11269,0.00
5535,1506,0.00
5536,1509,0.00
5537,5137,0.00
5538,1510,0.00
5539,10539,0.00
5540,1511,0.00
5541,11235,0.00
5542,1512,0.00
5543,1518,0.00
5544,1529,0.00
5545,13194,0.00
5546,1565,0.00
5547,1569,0.00
5548,2237,0.00
5549,9212,0.00
5550,1570,0.00
5551,2755,0.00
5552,3269,0.00
5553,3271,0.00
5554,6713,0.00
5555,11254,0.00
5556,11587,0.00
5557,1582,0.00
5558,2278,0.00
5559,3761,0.00
5560,4033,0.00
5561,4705,0.00
5562,4706,0.00
5563,6042,0.00
5564,6145,0.00
5565,6714,0.00
5566,8873,0.00
5567,8874,0.00
5568,9701,0.00
5569,12300,0.00
5570,12324,0.00
5571,1588,0.00
5572,9708,0.00
5573,1599,0.00
5574,1601,0.00
5575,3556,0.00
5576,13164,0.00
5577,1602,0.00
5578,4366,0.00
5579,1604,0.00
5580,9702,0.00
5581,1605,0.00
5582,1606,0.00
5583,1607,0.00
5584,1618,0.00
5585,9274,0.00
5586,1624,0.00
5587,2494,0.00
5588,6668,0.00
5589,9736,0.00
5590,1627,0.00
5591,3367,0.00
5592,6326,0.00
5593,12368,0.00
5594,1628,0.00
5595,1629,0.00
5596,8113,0.00
5597,9138,0.00
5598,1633,0.00
5599,1634,0.00
5600,3799,0.00
5601,1635,0.00
5602,4348,0.00
5603,1636,0.00
5604,1638,0.00
5605,2448,0.00
5606,6553,0.00
5607,11426,0.00
5608,1644,0.00
5609,1862,0.00
5610,2177,0.00
5611,2274,0.00
5612,2312,0.00
5613,1652,0.00
5614,4548,0.00
5615,1658,0.00
5616,1659,0.00
5617,4710,0.00
5618,6632,0.00
5619,10801,0.00
5620,1660,0.00
5621,2849,0.00
5622,1661,0.00
5623,1662,0.00
5624,1664,0.00
5625,7487,0.00
5626,8082,0.00
5627,1665,0.00
5628,1667,0.00
5629,1672,0.00
5630,1668,0.00
5631,4546,0.00
5632,5149,0.00
5633,1669,0.00
5634,1671,0.00
5635,1674,0.00
5636,2712,0.00
5637,6876,0.00
5638,8495,0.00
5639,1677,0.00
5640,1678,0.00
5641,7057,0.00
5642,10456,0.00
5643,1679,0.00
5644,8256,0.00
5645,1680,0.00
5646,1682,0.00
5647,2422,0.00
5648,4324,0.00
5649,4325,0.00
5650,4326,0.00
5651,1684,0.00
5652,1685,0.00
5653,1778,0.00
5654,1779,0.00
5655,4372,0.00
5656,5154,0.00
5657,8145,0.00
5658,8882,0.00
5659,1791,0.00
5660,1802,0.00
5661,7497,0.00
5662,1804,0.00
5663,2124,0.00
5664,4513,0.00
5665,4514,0.00
5666,4515,0.00
5667,7172,0.00
5668,8098,0.00
5669,10035,0.00
5670,13003,0.00
5671,13005,0.00
5672,1834,0.00
5673,2647,0.00
5674,4683,0.00
5675,8883,0.00
5676,8888,0.00
5677,9400,0.00
5678,1835,0.00
5679,3652,0.00
5680,3771,0.00
5681,5295,0.00
5682,7181,0.00
5683,8261,0.00
5684,1836,0.00
5685,4796,0.00
5686,4797,0.00
5687,6076,0.00
5688,7182,0.00
5689,8099,0.00
5690,8100,0.00
5691,12384,0.00
5692,1837,0.00
5693,4717,0.00
5694,9498,0.00
5695,1838,0.00
5696,6964,0.00
5697,1839,0.00
5698,7679,0.00
5699,1853,0.00
5700,1854,0.00
5701,3651,0.00
5702,8462,0.00
5703,1856,0.00
5704,8986,0.00
5705,1857,0.00
5706,1881,0.00
5707,1889,0.00
5708,12908,0.00
5709,1858,0.00
5710,1860,0.00
5711,6389,0.00
5712,6704,0.00
5713,7252,0.00
5714,10245,0.00
5715,1859,0.00
5716,1861,0.00
5717,10411,0.00
5718,1873,0.00
5719,1877,0.00
5720,2055,0.00
5721,2059,0.00
5722,2666,0.00
5723,6600,0.00
5724,12326,0.00
5725,1879,0.00
5726,5663,0.00
5727,11247,0.00
5728,11248,0.00
5729,11421,0.00
5730,1880,0.00
5731,11429,0.00
5732,1882,0.00
5733,1883,0.00
5734,1960,0.00
5735,2348,0.00
5736,2451,0.00
5737,2454,0.00
5738,5979,0.00
5739,1884,0.00
5740,1887,0.00
5741,3336,0.00
5742,3634,0.00
5743,5119,0.00
5744,7353,0.00
5745,9612,0.00
5746,1891,0.00
5747,1893,0.00
5748,10339,0.00
5749,11138,0.00
5750,1895,0.00
5751,4945,0.00
5752,7030,0.00
5753,8363,0.00
5754,9343,0.00
5755,9344,0.00
5756,11273,0.00
5757,11313,0.00
5758,11407,0.00
5759,1896,0.00
5760,12985,0.00
5761,1907,0.00
5762,2556,0.00
5763,3278,0.00
5764,7126,0.00
5765,11624,0.00
5766,1914,0.00
5767,3666,0.00
5768,5395,0.00
5769,6983,0.00
5770,11044,0.00
5771,1916,0.00
5772,6060,0.00
5773,13105,0.00
5774,1917,0.00
5775,1918,0.00
5776,2610,0.00
5777,7688,0.00
5778,1923,0.00
5779,3006,0.00
5780,5626,0.00
5781,5629,0.00
5782,5632,0.00
5783,5637,0.00
5784,10068,0.00
5785,1924,0.00
5786,4327,0.00
5787,6847,0.00
5788,7141,0.00
5789,9411,0.00
5790,9519,0.00
5791,1926,0.00
5792,2869,0.00
5793,7048,0.00
5794,10452,0.00
5795,1927,0.00
5796,2054,0.00
5797,2056,0.00
5798,5742,0.00
5799,5743,0.00
5800,5744,0.00
5801,5745,0.00
5802,5746,0.00
5803,1929,0.00
5804,1930,0.00
5805,1931,0.00
5806,1932,0.00
5807,1933,0.00
5808,1934,0.00
5809,1935,0.00
5810,2240,0.00
5811,8315,0.00
5812,1938,0.00
5813,1939,0.00
5814,2740,0.00
5815,7112,0.00
5816,7358,0.00
5817,7678,0.00
5818,8095,0.00
5819,9838,0.00
5820,13144,0.00
5821,1940,0.00
5822,5684,0.00
5823,11033,0.00
5824,1957,0.00
5825,1959,0.00
5826,2924,0.00
5827,12717,0.00
5828,1961,0.00
5829,2903,0.00
5830,2933,0.00
5831,4641,0.00
5832,13099,0.00
5833,13212,0.00
5834,1979,0.00
5835,4888,0.00
5836,11505,0.00
5837,1980,0.00
5838,5603,0.00
5839,1981,0.00
5840,1985,0.00
5841,1986,0.00
5842,1987,0.00
5843,1989,0.00
5844,3738,0.00
5845,5270,0.00
5846,5622,0.00
5847,8365,0.00
5848,8367,0.00
5849,10505,0.00
5850,1991,0.00
5851,10596,0.00
5852,1992,0.00
5853,1996,0.00
5854,6756,0.00
5855,1994,0.00
5856,2010,0.00
5857,2581,0.00
5858,1995,0.00
5859,1998,0.00
5860,3649,0.00
5861,6472,0.00
5862,8085,0.00
5863,8087,0.00
5864,11822,0.00
5865,2000,0.00
5866,4972,0.00
5867,6752,0.00
5868,12901,0.00
5869,2002,0.00
5870,2276,0.00
5871,5118,0.00
5872,12792,0.00
5873,2003,0.00
5874,2004,0.00
5875,2005,0.00
5876,10719,0.00
5877,2006,0.00
5878,11616,0.00
5879,12418,0.00
5880,2007,0.00
5881,2009,0.00
5882,2856,0.00
5883,6759,0.00
5884,11615,0.00
5885,2011,0.00
5886,3742,0.00
5887,3743,0.00
5888,6057,0.00
5889,7113,0.00
5890,9345,0.00
5891,10536,0.00
5892,11683,0.00
5893,12873,0.00
5894,12881,0.00
5895,2013,0.00
5896,2017,0.00
5897,2570,0.00
5898,3380,0.00
5899,5377,0.00
5900,6587,0.00
5901,2019,0.00
5902,5374,0.00
5903,7816,0.00
5904,7817,0.00
5905,9104,0.00
5906,12805,0.00
5907,2020,0.00
5908,9941,0.00
5909,2021,0.00
5910,2022,0.00
5911,2023,0.00
5912,8258,0.00
5913,2024,0.00
5914,2025,0.00
5915,2026,0.00
5916,2782,0.00
5917,2783,0.00
5918,3188,0.00
5919,3189,0.00
5920,3190,0.00
5921,3880,0.00
5922,6646,0.00
5923,6663,0.00
5924,7128,0.00
5925,9875,0.00
5926,9912,0.00
5927,12948,0.00
5928,12950,0.00
5929,2027,0.00
5930,2102,0.00
5931,6776,0.00
5932,10498,0.00
5933,2028,0.00
5934,2029,0.00
5935,11813,0.00
5936,2030,0.00
5937,3614,0.00
5938,3703,0.00
5939,9379,0.00
5940,9380,0.00
5941,2031,0.00
5942,4755,0.00
5943,11310,0.00
5944,2039,0.00
5945,2347,0.00
5946,4979,0.00
5947,11644,0.00
5948,2045,0.00
5949,4012,0.00
5950,4622,0.00
5951,5877,0.00
5952,10389,0.00
5953,2046,0.00
5954,3537,0.00
5955,9131,0.00
5956,11267,0.00
5957,2047,0.00
5958,2048,0.00
5959,2049,0.00
5960,5223,0.00
5961,2051,0.00
5962,2594,0.00
5963,4376,0.00
5964,2067,0.00
5965,4712,0.00
5966,10976,0.00
5967,2068,0.00
5968,2070,0.00
5969,4307,0.00
5970,5869,0.00
5971,9506,0.00
5972,2071,0.00
5973,4094,0.00
5974,6821,0.00
5975,7601,0.00
5976,10525,0.00
5977,12351,0.00
5978,2072,0.00
5979,8597,0.00
5980,2074,0.00
5981,3035,0.00
5982,2076,0.00
5983,2077,0.00
5984,4117,0.00
5985,7418,0.00
5986,2083,0.00
5987,2093,0.00
5988,4582,0.00
5989,6851,0.00
5990,9818,0.00
5991,2084,0.00
5992,4756,0.00
5993,4757,0.00
5994,4872,0.00
5995,4873,0.00
5996,9179,0.00
5997,9180,0.00
5998,12903,0.00
5999,2085,0.00
6000,2087,0.00
6001,7249,0.00
6002,7251,0.00
6003,2090,0.00
6004,2091,0.00
6005,2592,0.00
6006,7376,0.00
6007,8092,0.00
6008,2092,0.00
6009,4566,0.00
6010,4795,0.00
6011,9111,0.00
6012,12888,0.00
6013,2094,0.00
6014,2095,0.00
6015,2097,0.00
6016,2098,0.00
6017,2099,0.00
6018,5686,0.00
6019,6791,0.00
6020,6794,0.00
6021,2101,0.00
6022,6191,0.00
6023,2111,0.00
6024,4701,0.00
6025,2114,0.00
6026,5738,0.00
6027,2115,0.00
6028,2117,0.00
6029,2121,0.00
6030,2122,0.00
6031,4285,0.00
6032,5373,0.00
6033,9122,0.00
6034,9123,0.00
6035,9449,0.00
6036,2131,0.00
6037,2134,0.00
6038,2598,0.00
6039,5048,0.00
6040,5049,0.00
6041,13009,0.00
6042,2156,0.00
6043,4368,0.00
6044,11378,0.00
6045,11379,0.00
6046,2164,0.00
6047,5666,0.00
6048,12830,0.00
6049,12835,0.00
6050,13008,0.00
6051,2167,0.00
6052,5810,0.00
6053,10798,0.00
6054,11009,0.00
6055,2174,0.00
6056,2179,0.00
6057,4642,0.00
6058,2181,0.00
6059,13219,0.00
6060,2185,0.00
6061,2186,0.00
6062,2187,0.00
6063,2614,0.00
6064,4930,0.00
6065,5297,0.00
6066,6465,0.00
6067,7944,0.00
6068,10088,0.00
6069,11198,0.00
6070,2188,0.00
6071,2190,0.00
6072,5677,0.00
6073,5767,0.00
6074,9176,0.00
6075,2191,0.00
6076,8146,0.00
6077,2194,0.00
6078,2205,0.00
6079,10334,0.00
6080,11645,0.00
6081,2208,0.00
6082,2223,0.00
6083,2224,0.00
6084,3641,0.00
6085,6882,0.00
6086,12283,0.00
6087,12999,0.00
6088,2227,0.00
6089,2229,0.00
6090,2231,0.00
6091,6375,0.00
6092,7882,0.00
6093,10403,0.00
6094,2232,0.00
6095,2234,0.00
6096,2238,0.00
6097,9020,0.00
6098,2239,0.00
6099,2280,0.00
6100,7231,0.00
6101,8160,0.00
6102,8334,0.00
6103,8890,0.00
6104,13112,0.00
6105,13113,0.00
6106,2241,0.00
6107,10841,0.00
6108,2242,0.00
6109,7122,0.00
6110,12548,0.00
6111,2243,0.00
6112,7943,0.00
6113,10783,0.00
6114,11725,0.00
6115,2247,0.00
6116,2248,0.00
6117,2253,0.00
6118,3647,0.00
6119,3683,0.00
6120,3688,0.00
6121,4066,0.00
6122,4980,0.00
6123,5722,0.00
6124,5723,0.00
6125,5739,0.00
6126,5741,0.00
6127,6662,0.00
6128,7271,0.00
6129,8150,0.00
6130,9821,0.00
6131,2250,0.00
6132,2660,0.00
6133,8898,0.00
6134,2251,0.00
6135,2252,0.00
6136,2254,0.00
6137,2898,0.00
6138,2899,0.00
6139,3693,0.00
6140,4939,0.00
6141,4940,0.00
6142,5698,0.00
6143,7118,0.00
6144,7119,0.00
6145,7120,0.00
6146,7121,0.00
6147,7694,0.00
6148,9487,0.00
6149,9488,0.00
6150,9490,0.00
6151,10842,0.00
6152,2256,0.00
6153,2258,0.00
6154,2273,0.00
6155,4494,0.00
6156,6456,0.00
6157,6457,0.00
6158,2266,0.00
6159,2269,0.00
6160,4974,0.00
6161,7259,0.00
6162,2271,0.00
6163,2272,0.00
6164,2672,0.00
6165,5301,0.00
6166,8858,0.00
6167,8859,0.00
6168,9158,0.00
6169,2275,0.00
6170,7139,0.00
6171,12586,0.00
6172,2277,0.00
6173,2279,0.00
6174,2597,0.00
6175,4194,0.00
6176,2292,0.00
6177,3881,0.00
6178,2293,0.00
6179,2302,0.00
6180,3680,0.00
6181,4711,0.00
6182,2304,0.00
6183,3551,0.00
6184,7314,0.00
6185,7318,0.00
6186,10432,0.00
6187,2310,0.00
6188,2350,0.00
6189,6854,0.00
6190,9783,0.00
6191,2319,0.00
6192,2627,0.00
6193,2346,0.00
6194,12565,0.00
6195,12897,0.00
6196,2354,0.00
6197,5606,0.00
6198,2355,0.00
6199,2922,0.00
6200,3440,0.00
6201,4001,0.00
6202,7615,0.00
6203,2360,0.00
6204,3994,0.00
6205,11614,0.00
6206,2361,0.00
6207,2362,0.00
6208,2626,0.00
6209,2364,0.00
6210,2371,0.00
6211,9113,0.00
6212,11018,0.00
6213,2373,0.00
6214,6761,0.00
6215,2374,0.00
6216,8020,0.00
6217,2379,0.00
6218,2934,0.00
6219,2940,0.00
6220,2941,0.00
6221,2942,0.00
6222,2961,0.00
6223,2962,0.00
6224,3660,0.00
6225,5926,0.00
6226,6563,0.00
6227,9725,0.00
6228,2383,0.00
6229,2385,0.00
6230,2386,0.00
6231,2387,0.00
6232,2388,0.00
6233,3198,0.00
6234,3563,0.00
6235,4068,0.00
6236,4491,0.00
6237,6314,0.00
6238,7744,0.00
6239,8478,0.00
6240,12955,0.00
6241,2390,0.00
6242,3642,0.00
6243,3646,0.00
6244,5661,0.00
6245,5662,0.00
6246,8618,0.00
6247,2392,0.00
6248,2393,0.00
6249,8520,0.00
6250,10055,0.00
6251,2397,0.00
6252,3682,0.00
6253,11085,0.00
6254,2399,0.00
6255,3636,0.00
6256,2401,0.00
6257,2402,0.00
6258,13108,0.00
6259,2404,0.00
6260,2411,0.00
6261,6299,0.00
6262,2412,0.00
6263,2415,0.00
6264,2992,0.00
6265,2416,0.00
6266,2418,0.00
